Year,Season,FF-HadRM3-Q0_afgcx,FF-HadRM3-Q3_afixa,FF-HadRM3-Q4_afixc,FF-HadRM3-Q6_afixh,FF-HadRM3-Q9_afixi,FF-HadRM3-Q8_afixj,FF-HadRM3-Q10_afixk,FF-HadRM3-Q14_afixl,FF-HadRM3-Q11_afixm,FF-HadRM3-Q13_afixo,FF-HadRM3-Q16_afixq
2054,DJF,77.1501,80.48506666666667,82.0222,77.3976,77.78523333333334,77.84546666666667,83.4267,78.3116,80.10673333333334,75.27396666666667,81.7991
2054,MAM,81.82543333333332,85.3369,87.86413333333333,80.3666,81.95370000000001,81.45273333333334,87.16306666666667,82.58156666666667,84.8326,79.03186666666666,90.97376666666666
2054,JJA,81.94593333333334,82.63063333333334,85.81580000000001,78.8915,84.26350000000001,80.7122,82.85666666666667,80.9513,82.78583333333334,78.77293333333334,87.28716666666666
2054,SON,79.31553333333333,79.75433333333332,81.81623333333333,76.91376666666666,80.70203333333333,79.01226666666666,79.892,79.14206666666666,80.19566666666667,76.81466666666667,82.09826666666667
2055,DJF,78.44016666666667,77.75266666666666,81.08756666666666,77.06203333333333,76.94233333333334,78.43643333333334,78.80933333333333,76.26836666666667,79.7085,76.902,79.3107
2055,MAM,83.16033333333333,77.8439,83.6751,79.72773333333333,78.36563333333334,80.78320000000001,81.06813333333334,77.66456666666666,88.06256666666667,79.5915,81.69600000000001
2055,JJA,82.20756666666666,77.80739999999999,81.95673333333333,79.0415,77.4194,79.0903,82.29946666666666,77.56556666666667,82.86919999999999,79.9671,81.24549999999999
2055,SON,79.62733333333334,77.7857,80.48346666666667,77.81626666666666,75.67043333333334,77.2462,80.06156666666668,75.8002,80.0515,79.7277,81.24983333333334
2056,DJF,78.09153333333335,77.37033333333333,80.85966666666667,81.07426666666667,75.71173333333333,79.34179999999999,82.63773333333333,75.76213333333334,81.76196666666667,78.4901,79.36923333333333
2056,MAM,80.8647,79.8228,85.97500000000001,86.54553333333332,78.47653333333334,83.85693333333334,90.83476666666667,79.9917,85.99643333333334,80.65966666666667,82.57406666666667
2056,JJA,80.56833333333333,77.8853,82.1518,86.15973333333334,80.00056666666667,81.62473333333334,84.87633333333333,78.58133333333335,85.07306666666666,79.13546666666666,82.8909
2056,SON,79.33376666666668,76.08056666666667,79.44286666666666,82.1701,78.6282,79.67153333333333,80.98916666666666,76.65383333333334,84.24793333333334,77.96013333333333,80.37716666666667
2057,DJF,80.57119999999999,74.35173333333334,80.59643333333334,79.43983333333334,77.95333333333333,79.24393333333333,82.5828,76.77173333333333,82.36283333333334,75.5446,78.91976666666666
2057,MAM,84.2761,75.1561,83.96566666666666,83.43599999999999,83.1178,82.00966666666666,87.51100000000001,81.2484,88.00383333333333,77.79313333333333,80.99073333333332
2057,JJA,81.7334,74.0638,83.96496666666667,84.71746666666667,83.01066666666667,80.9136,83.11913333333332,81.4967,87.24176666666666,76.7435,79.86213333333333
2057,SON,81.31656666666667,73.66166666666668,83.82,80.93053333333334,80.03723333333333,78.72653333333334,82.00143333333334,79.60533333333333,82.0285,75.2013,77.76333333333334
2058,DJF,78.98086666666667,76.4196,82.33376666666666,80.72403333333334,78.58409999999999,81.72386666666667,81.84043333333334,79.32010000000001,77.74233333333333,75.74833333333333,78.99933333333333
2058,MAM,80.01086666666667,80.96696666666666,88.22433333333333,82.9527,85.30253333333333,87.54006666666668,85.35756666666667,82.17576666666666,79.39596666666667,80.34326666666666,81.83513333333333
2058,JJA,81.06240000000001,83.18846666666667,84.67306666666667,85.71396666666668,83.2905,89.03590000000001,81.6167,82.82066666666667,78.06543333333333,79.13476666666666,80.46220000000001
2058,SON,78.69426666666668,80.39956666666667,81.89556666666668,82.66256666666666,80.3061,83.71446666666667,79.7897,79.89003333333334,76.21786666666667,78.09859999999999,82.01316666666666
2059,DJF,76.95346666666667,81.65563333333334,83.3934,85.66286666666667,78.29573333333333,81.16986666666666,78.88133333333333,78.7779,75.18586666666667,79.09133333333334,81.3633
2059,MAM,81.86786666666667,86.19273333333335,89.92656666666666,92.64096666666667,81.92620000000001,84.19113333333333,81.3835,83.07,77.44316666666667,83.89853333333333,84.43653333333333
2059,JJA,80.66893333333333,83.8722,90.37400000000001,85.2743,80.72356666666666,81.44563333333333,79.8944,82.644,79.29513333333334,83.06263333333334,84.17976666666667
2059,SON,78.37006666666667,81.786,84.92913333333333,81.1644,78.44106666666667,78.9611,78.44323333333334,80.80243333333333,77.27283333333332,82.22813333333333,82.8906
2060,DJF,78.32823333333333,79.39416666666666,81.7762,79.19263333333333,80.16876666666667,75.22446666666666,78.1571,77.16866666666667,77.27223333333333,79.65956666666666,82.13403333333333
2060,MAM,80.78693333333332,80.3197,87.57493333333333,84.33193333333332,87.14280000000001,75.8045,79.24286666666667,77.6924,82.339,82.5259,84.3519
2060,JJA,83.7095,79.39813333333333,85.00623333333333,83.04773333333334,84.06596666666667,74.39576666666666,80.99976666666667,77.17880000000001,84.06926666666668,83.06400000000001,85.51836666666667
2060,SON,80.4174,77.409,81.63279999999999,80.01356666666666,80.71943333333333,73.03413333333333,81.23126666666667,76.16823333333333,80.97833333333334,80.05,81.9695
2061,DJF,78.442,80.9088,81.13923333333334,76.4535,79.90903333333334,74.61833333333333,82.9896,75.56426666666667,79.32786666666667,80.09463333333333,80.48426666666667
2061,MAM,84.17110000000001,84.55853333333333,84.0476,78.0049,84.86593333333333,79.5611,85.37849999999999,79.82006666666666,83.7749,82.99626666666667,86.89150000000001
2061,JJA,83.67286666666666,81.88896666666666,81.49363333333334,76.72736666666667,82.13656666666667,79.95620000000001,84.4522,79.05906666666667,81.86163333333333,80.38636666666667,83.00026666666666
2061,SON,80.37043333333334,81.6542,82.54183333333333,75.0782,79.6483,79.00099999999999,82.70246666666667,77.5345,79.24596666666666,78.77653333333335,79.98020000000001
2062,DJF,78.69926666666667,80.88976666666667,81.95100000000001,76.47656666666667,77.3953,79.26706666666666,81.07866666666666,76.83526666666667,77.45133333333334,77.93256666666666,78.51606666666667
2062,MAM,82.79743333333333,86.4782,86.48073333333333,79.6629,79.16326666666667,82.19536666666667,82.7879,80.60416666666667,80.8929,82.8462,82.45556666666667
2062,JJA,84.70353333333334,82.57943333333333,82.60306666666666,81.11636666666668,79.7924,81.3283,81.01596666666667,79.71433333333333,79.70513333333334,80.8181,81.9324
2062,SON,81.03833333333334,80.86086666666667,82.54953333333333,79.03840000000001,78.48199999999999,80.56866666666666,80.56886666666666,77.77743333333332,77.66966666666667,78.48523333333334,80.53176666666667
2063,DJF,80.2746,78.64373333333333,81.12953333333333,76.60886666666666,80.021,78.34036666666667,80.26866666666666,75.10180000000001,80.55123333333334,77.47153333333334,80.09133333333334
2063,MAM,85.63683333333334,81.02653333333333,87.15350000000001,79.0339,88.33223333333335,80.3286,84.2992,76.48576666666668,84.1438,82.49413333333334,85.4078
2063,JJA,81.8147,79.5939,88.02593333333334,79.2845,85.2392,78.8019,83.47076666666668,75.93296666666667,82.84473333333334,80.54573333333333,84.01583333333333
2063,SON,79.21363333333333,78.43866666666666,83.14683333333333,77.37366666666667,81.16603333333333,77.12136666666667,80.3689,74.38933333333334,81.8322,78.2745,81.34443333333333
2064,DJF,78.66590000000001,78.63166666666666,83.3254,76.96246666666667,77.37683333333332,78.25943333333333,78.33283333333334,73.74579999999999,79.545,77.53893333333333,81.69156666666667
2064,MAM,81.1519,83.37776666666666,89.539,82.08376666666666,78.94986666666667,81.2936,80.9618,77.16029999999999,82.77393333333333,81.43856666666666,86.7727
2064,JJA,79.39633333333333,81.83200000000001,86.08766666666668,83.7751,77.31439999999999,80.30783333333333,82.75953333333332,76.2719,80.99843333333332,80.2821,83.26306666666666
2064,SON,79.16173333333334,79.37856666666666,84.05136666666667,80.47346666666667,75.5807,79.9028,79.91563333333333,75.23623333333335,79.5929,79.1496,80.1352
2065,DJF,77.48813333333334,81.03643333333333,79.24316666666667,79.33326666666666,74.49733333333334,78.42326666666666,78.13943333333333,76.56573333333334,77.89683333333333,78.61999999999999,78.41843333333334
2065,MAM,78.57043333333333,88.58003333333333,79.17126666666667,82.71676666666667,76.80656666666667,80.44536666666666,80.71586666666667,82.56706666666666,81.1193,81.67076666666667,81.32453333333333
2065,JJA,79.1598,83.19956666666667,78.69493333333334,84.37013333333333,75.79353333333334,80.88516666666668,81.46736666666668,81.1306,80.25789999999999,82.02903333333335,83.32116666666667
2065,SON,77.14596666666667,81.24433333333333,76.9196,81.07013333333333,74.9609,79.52026666666667,79.6886,78.83716666666668,78.0449,81.20076666666667,80.59913333333333
2066,DJF,76.16326666666667,82.16523333333333,81.64743333333332,78.14896666666667,76.47023333333333,80.43546666666667,78.85203333333334,78.7482,79.3523,78.21666666666667,78.7453
2066,MAM,78.83409999999999,86.44423333333333,86.44626666666666,79.38159999999999,79.82543333333334,86.9193,79.3246,84.21730000000001,88.09906666666666,80.78896666666667,78.03216666666667
2066,JJA,78.1509,82.51353333333333,83.97976666666666,80.76646666666666,83.0421,83.08086666666667,77.97590000000001,83.6136,84.81413333333334,79.75726666666667,79.01103333333333
2066,SON,78.53863333333334,79.67913333333333,83.23566666666666,78.4686,80.31806666666667,81.18616666666667,79.47816666666667,80.81676666666667,81.0776,77.63723333333333,79.58416666666666
2067,DJF,77.4642,79.23806666666667,81.2591,78.14413333333333,78.3328,81.12706666666666,79.1067,78.54293333333334,79.17313333333333,80.21313333333333,80.11
2067,MAM,81.36146666666667,83.44923333333334,85.25266666666666,83.80646666666667,82.34190000000001,80.49606666666666,82.37806666666667,78.5009,82.88306666666666,89.14089999999999,83.19796666666667
2067,JJA,79.89576666666666,80.90093333333334,85.54933333333334,82.2177,80.00599999999999,83.23496666666666,82.955,77.30303333333335,84.49416666666666,83.5194,81.10596666666667
2067,SON,77.7513,78.5487,81.7507,79.49763333333333,77.84106666666666,82.58426666666666,80.10216666666666,78.49426666666666,80.9019,80.28023333333333,78.7033
2068,DJF,79.46266666666666,76.76243333333333,82.89446666666667,79.79576666666667,76.82633333333334,80.44533333333334,77.8233,79.70433333333334,78.97946666666667,77.67076666666667,78.48573333333333
2068,MAM,84.97693333333333,80.91420000000001,87.61470000000001,83.67200000000001,79.55646666666667,82.79903333333333,81.64216666666667,84.75359999999999,83.127,76.30586666666666,81.91286666666666
2068,JJA,83.4003,80.1988,83.27850000000001,80.95346666666667,78.05926666666666,80.3896,80.88306666666666,82.32043333333333,82.09056666666667,75.25296666666667,81.55963333333334
2068,SON,81.7423,77.9972,80.74036666666666,78.58866666666667,76.50926666666668,78.83253333333333,78.53503333333333,80.41963333333332,79.402,76.907,80.61676666666666
2069,DJF,80.07196666666665,77.61773333333333,80.6579,78.40893333333334,77.7496,77.47616666666666,77.49853333333333,79.195,79.46493333333333,77.67373333333335,83.21013333333333
2069,MAM,84.60406666666667,79.14416666666666,84.27073333333334,85.43509999999999,82.65126666666667,80.09219999999999,80.83550000000001,80.1825,82.09186666666666,79.59503333333333,85.0702
2069,JJA,83.4194,83.21963333333333,83.4281,83.7102,82.84133333333334,79.0378,80.83436666666667,78.96233333333333,81.1692,81.25150000000001,81.30253333333333
2069,SON,80.23643333333332,80.7403,80.8528,80.67960000000001,80.39343333333333,77.15846666666665,78.79713333333333,77.65976666666667,81.2754,79.8906,80.57923333333333
2070,DJF,77.87060000000001,82.99296666666667,79.45273333333334,81.50463333333333,77.77843333333334,79.5603,83.3804,81.37806666666667,80.83363333333334,78.1148,84.05496666666666
2070,MAM,79.58083333333333,87.92169999999999,81.89113333333334,89.86996666666668,78.3065,84.04346666666667,88.89999999999999,88.29683333333332,84.05886666666667,81.618,86.51466666666666
2070,JJA,78.3482,86.4369,84.43383333333333,87.20826666666666,78.9857,82.41783333333333,83.8271,83.87543333333333,81.56033333333333,79.68599999999999,84.34076666666667
2070,SON,78.21476666666666,84.12669999999999,81.65976666666667,82.11606666666667,78.20843333333333,82.09473333333334,82.45553333333334,80.7609,79.0387,77.57593333333334,82.38459999999999
2071,DJF,78.44046666666667,81.48026666666665,79.41646666666666,83.82770000000001,79.36863333333334,80.58806666666668,83.85300000000001,79.99226666666667,76.74576666666667,77.24220000000001,79.73206666666667
2071,MAM,80.72173333333333,82.19946666666668,83.575,88.03523333333332,88.33956666666667,82.51453333333333,89.78236666666668,81.2656,78.44113333333333,82.2061,84.6821
2071,JJA,82.43553333333334,80.0006,81.00646666666667,86.21426666666666,85.58533333333332,81.47893333333333,83.18933333333332,81.16533333333332,78.17236666666666,83.3596,82.69933333333333
2071,SON,80.07373333333334,81.41156666666667,78.6287,82.13953333333333,81.85993333333333,80.8865,80.09073333333333,83.43566666666666,76.49686666666668,80.30953333333333,80.02476666666666
2072,DJF,82.36133333333333,80.56716666666667,78.31626666666666,81.20386666666667,79.61813333333333,82.28406666666666,79.31756666666666,81.10506666666667,80.5568,78.57339999999999,81.90616666666666
2072,MAM,85.28706666666666,84.37716666666667,78.22623333333333,88.60553333333333,85.68919999999999,87.3105,81.79453333333333,85.36243333333334,86.64626666666668,82.6164,88.3858
2072,JJA,83.04386666666666,82.1478,80.42953333333334,84.16996666666667,84.6311,82.90103333333333,80.05123333333334,86.9027,84.13246666666667,82.53966666666666,82.89943333333333
2072,SON,81.62056666666666,81.07563333333333,81.28716666666666,80.632,80.95816666666667,79.94046666666667,81.5911,81.86623333333334,83.673,81.17623333333334,79.97276666666666
2073,DJF,78.1669,82.42869999999999,83.01206666666667,79.85743333333333,78.77836666666667,77.08370000000001,80.50913333333334,81.06106666666666,85.3479,81.03770000000002,82.94553333333333
2073,MAM,80.49963333333334,83.9843,87.67349999999999,86.27820000000001,82.36626666666666,78.85950000000001,86.35873333333332,86.51623333333333,88.0421,85.97916666666667,88.9106
2073,JJA,79.0473,82.23886666666665,85.08036666666668,84.09396666666667,84.02866666666667,77.80250000000001,85.2281,82.8997,85.08103333333334,84.01076666666667,85.3109
2073,SON,77.2938,84.00033333333333,81.97306666666667,80.59953333333333,80.59333333333333,76.09726666666667,81.50766666666667,80.80526666666667,81.3857,83.34976666666667,83.62453333333333
2074,DJF,75.19500000000001,82.39453333333334,84.67233333333333,80.41786666666667,82.64246666666666,77.5693,79.8796,82.17416666666666,79.7285,81.22453333333334,81.7914
2074,MAM,77.56406666666668,86.45800000000001,89.1637,82.8839,85.0836,81.33893333333333,84.67626666666666,87.20643333333334,82.10323333333334,85.11083333333333,86.78983333333333
2074,JJA,77.02126666666666,82.6291,84.2054,83.05296666666668,81.99273333333333,81.34609999999999,82.07836666666667,83.27866666666667,80.76413333333333,81.44966666666666,86.16016666666667
2074,SON,75.3358,81.0908,80.8876,81.20966666666668,81.80776666666667,79.32783333333333,79.50473333333333,82.0172,81.18933333333334,78.95483333333334,82.0201
2075,DJF,75.5105,77.65006666666666,80.21266666666666,82.54323333333333,87.18983333333334,79.91629999999999,78.48923333333333,79.2934,77.5915,76.9692,81.5072
2075,MAM,78.90893333333334,77.80930000000001,86.69136666666667,85.55063333333332,88.29,86.0414,84.37036666666667,82.18386666666667,78.71556666666667,79.05053333333333,86.2863
2075,JJA,78.72493333333334,77.34856666666667,84.58046666666667,82.76133333333333,84.728,83.39296666666667,81.905,80.23593333333334,77.91506666666668,80.05753333333334,83.0911
2075,SON,76.82966666666665,76.16086666666666,81.8887,80.21846666666666,84.3245,80.21666666666665,79.28,78.02696666666667,76.30630000000001,78.3521,80.0954
2076,DJF,83.18536666666667,79.22796666666666,79.724,78.13246666666667,84.06313333333334,78.37726666666667,78.96596666666666,76.9395,75.55203333333333,79.16166666666668,78.70903333333332
2076,MAM,89.89376666666665,83.66199999999999,80.2543,82.37333333333333,90.69046666666667,80.5401,84.01976666666667,81.07063333333333,80.28566666666667,88.47863333333333,81.78163333333333
2076,JJA,85.00386666666667,82.1126,81.8403,81.54913333333333,84.596,78.89306666666666,85.318,80.78133333333334,79.8173,84.08153333333333,80.18143333333333
2076,SON,81.17256666666667,82.04243333333334,82.16609999999999,79.0318,81.41566666666667,77.60913333333333,82.41053333333333,78.46466666666667,77.68560000000001,80.58913333333334,79.76926666666667
2077,DJF,79.1318,81.9147,79.461,81.47953333333334,79.22283333333333,77.90476666666666,80.3621,78.91556666666668,76.498,79.5323,78.2165
2077,MAM,83.4874,87.86823333333332,81.10846666666667,92.91633333333334,83.28183333333334,80.24646666666666,84.70906666666667,85.1362,81.26926666666667,84.68883333333333,80.1137
2077,JJA,81.35146666666667,84.58116666666666,82.2546,87.7771,82.35103333333332,80.12186666666666,83.03143333333333,82.80113333333334,80.9852,83.43830000000001,79.69746666666667
2077,SON,79.30533333333334,81.58966666666667,79.5334,82.13826666666667,79.5773,79.8182,80.80716666666666,80.0193,78.61366666666667,80.95533333333333,78.70976666666667
2078,DJF,77.92363333333333,78.07906666666666,78.52673333333333,81.47973333333333,77.93759999999999,80.58743333333332,78.12196666666667,81.31033333333333,77.7889,80.97123333333333,77.76520000000001
2078,MAM,81.57956666666666,77.572,80.728,88.05056666666667,82.3454,83.6583,79.0935,85.71289999999999,77.84236666666666,86.97266666666667,79.68253333333332
2078,JJA,79.59626666666666,75.89393333333334,80.19933333333334,84.71963333333333,81.16263333333333,81.22019999999999,78.95,83.72813333333333,76.4569,83.47846666666668,80.53233333333334
2078,SON,77.50246666666668,76.66423333333334,78.27276666666667,80.94200000000001,78.74613333333333,78.89506666666666,77.05806666666666,80.78006666666666,77.1571,81.03316666666667,78.28293333333333
2079,DJF,75.85493333333334,75.4508,77.5835,80.25676666666666,78.04180000000001,81.7944,75.04013333333334,77.94083333333333,83.06436666666666,79.11226666666666,78.46816666666666
2079,MAM,79.2887,75.02289999999999,83.08413333333333,82.10063333333333,80.75573333333334,84.99226666666667,76.6676,80.16206666666666,86.31363333333333,85.41666666666667,82.34403333333334
2079,JJA,78.7047,74.5011,82.44023333333332,81.1599,80.75426666666668,81.9732,76.12060000000001,80.61183333333334,84.14603333333334,83.08916666666666,86.73970000000001
2079,SON,76.76076666666667,74.78543333333333,80.07586666666667,78.78866666666666,78.50353333333334,79.4391,74.55813333333333,78.3397,80.95173333333334,80.03250000000001,83.74723333333334
2080,DJF,75.0879,77.84813333333334,80.13876666666665,78.30356666666667,76.79723333333334,76.5838,76.67963333333334,78.7977,78.2409,80.1557,80.82833333333333
2080,MAM,78.39816666666667,81.8637,83.22523333333334,81.41713333333333,78.97973333333333,77.05853333333333,81.68313333333333,83.15803333333334,80.96153333333334,87.03446666666666,86.4174
2080,JJA,77.2307,83.00506666666666,82.0711,80.05243333333333,77.72063333333334,77.1841,80.3512,81.3593,79.3904,83.60286666666667,82.74236666666667
2080,SON,75.50959999999999,81.8648,81.6581,77.9509,75.92626666666666,75.47873333333332,79.05523333333333,78.8899,78.35656666666667,80.3339,80.40023333333333
